Date,Area Name,Electric,Plug-In Hybrid*,Hybrid,All Hybrids,Gas,Diesel,Electric: Difference,Plug-In Hybrid*: Difference,Hybrid: Difference,All Hybrids: Difference,Gas: Difference,Diesel: Difference,Year,Month
2021-02-28 00:00:00,Durham County,1020,542,7602,8144,194792,6213,-2,-6,29,23,-613,21,2021,02
2021-02-28 00:00:00,Guilford County,707,383,7303,7686,355738,19862,0,3,19,22,-451,-369,2021,02
2021-02-28 00:00:00,Harnett County,89,82,1121,1203,93736,5848,-2,2,26,28,20,5,2021,02
2021-02-28 00:00:00,Hertford County,3,3,96,99,16789,1333,0,1,0,1,58,-26,2021,02
2021-02-28 00:00:00,Hyde County,3,2,25,27,3469,504,0,1,1,2,-22,-9,2021,02
2021-02-28 00:00:00,Iredell County,253,138,2064,2202,149107,10349,0,-3,27,24,250,61,2021,02
2021-02-28 00:00:00,McDowell County,17,23,378,401,39568,2593,0,-1,8,7,39,13,2021,02
2021-02-28 00:00:00,Mitchell County,6,6,126,132,14250,1134,0,0,0,0,7,1,2021,02
2021-02-28 00:00:00,Pasquotank County,14,23,328,351,29730,1894,0,3,1,4,19,2,2021,02
2021-02-28 00:00:00,Stokes County,12,19,396,415,43859,3184,2,0,5,5,-22,-36,2021,02
2021-02-28 00:00:00,Transylvania County,53,27,609,636,27031,2184,-2,1,0,1,2,9,2021,02
2020-05-01 00:00:00,Alexander County,9,22,297,319,33690,2652,0,-2,-3,-5,-65,-40,2020,05
2020-05-01 00:00:00,Ashe County,10,13,212,225,24908,2427,1,-1,0,-1,-227,11,2020,05
2020-05-01 00:00:00,Avery County,10,3,118,121,15384,1580,0,0,1,1,-121,-8,2020,05
2020-05-01 00:00:00,Clay County,2,14,178,192,9946,825,-1,1,2,3,0,5,2020,05
2020-05-01 00:00:00,Columbus County,2,7,271,278,42491,2920,1,1,6,7,-231,-35,2020,05
2020-05-01 00:00:00,Dare County,41,45,536,581,33532,2482,3,0,0,0,-270,-26,2020,05
2020-05-01 00:00:00,Lenoir County,14,18,328,346,41961,3161,0,0,-8,-8,-23,-12,2020,05
2020-05-01 00:00:00,Pasquotank County,12,18,298,316,29457,1834,0,0,-3,-3,-90,13,2020,05
2020-05-01 00:00:00,Richmond County,12,8,214,222,34421,1747,0,0,-2,-2,-129,-14,2020,05
2020-05-01 00:00:00,Rockingham County,22,37,623,660,77618,4757,0,-3,13,10,-300,-2,2020,05
2020-05-01 00:00:00,Rutherford County,20,29,546,575,54509,3845,0,1,-3,-2,-104,-27,2020,05
2020-05-01 00:00:00,Scotland County,3,6,158,164,24004,897,0,0,-9,-9,-7,-2,2020,05
2020-05-01 00:00:00,Swain County,4,6,154,160,13327,1342,0,0,-7,-7,-96,-12,2020,05
2021-08-31 00:00:00,Anson County,2,,91,91,18972,1551,0,,3,3,-28,12,2021,08
2021-08-31 00:00:00,Bladen County,9,5,177,182,27388,2039,1,0,-2,-2,-42,7,2021,08
2021-08-31 00:00:00,Brunswick County,220,154,2416,2570,123894,5614,3,3,39,42,353,61,2021,08
2021-08-31 00:00:00,Buncombe County,955,615,6914,7529,200269,12821,16,7,78,85,-315,40,2021,08
2021-08-31 00:00:00,Davie County,54,31,570,601,39704,3259,1,1,14,15,-15,10,2021,08
2021-08-31 00:00:00,Forsyth County,520,335,5423,5758,271681,14439,18,8,56,64,-205,64,2021,08
2021-08-31 00:00:00,Halifax County,22,10,323,333,43397,2186,0,2,5,7,50,16,2021,08
2021-08-31 00:00:00,Harnett County,127,111,1279,1390,96748,6130,5,2,29,31,97,44,2021,08
2021-08-31 00:00:00,Jones County,2,5,52,57,8459,703,0,0,-2,-2,-36,15,2021,08
2021-08-31 00:00:00,McDowell County,41,25,402,427,40312,2738,4,-2,4,2,3,14,2021,08
2021-08-31 00:00:00,Robeson County,27,17,616,633,92382,5073,-1,1,-5,-4,-94,94,2021,08
2021-08-31 00:00:00,Stanly County,31,43,415,458,54411,4756,2,7,-4,3,39,26,2021,08
2021-09-30 00:00:00,Beaufort County,39,15,508,523,40278,3454,1,0,0,0,-58,40,2021,09
2021-09-30 00:00:00,Brunswick County,230,155,2458,2613,124342,5617,10,1,42,43,448,3,2021,09
2021-09-30 00:00:00,Buncombe County,999,639,6946,7585,199843,12881,44,24,32,56,-426,60,2021,09
2021-09-30 00:00:00,Caswell County,7,11,213,224,21278,1464,0,1,1,2,19,6,2021,09
2021-09-30 00:00:00,Cherokee County,17,28,250,278,25718,2057,2,0,-2,-2,-139,0,2021,09
2021-09-30 00:00:00,Gaston County,249,124,1981,2105,163301,9197,14,4,28,32,-597,22,2021,09
2021-09-30 00:00:00,Granville County,63,44,611,655,50041,2806,2,1,3,4,2,20,2021,09
2021-09-30 00:00:00,Iredell County,387,192,2336,2528,153167,10775,19,13,32,45,-138,11,2021,09
2021-09-30 00:00:00,Johnston County,270,184,2372,2556,164239,10492,15,6,14,20,345,47,2021,09
2021-09-30 00:00:00,Randolph County,77,77,1330,1407,122671,9723,-3,-1,1,0,-152,31,2021,09
2021-09-30 00:00:00,Rutherford County,36,37,622,659,55970,4264,1,0,7,7,-88,15,2021,09
2021-09-30 00:00:00,Yadkin County,16,14,310,324,36693,3326,-1,-1,6,5,-10,12,2021,09
2021-10-31 00:00:00,Ashe County,18,15,281,296,25793,2593,2,0,0,0,87,4,2021,10
2021-10-31 00:00:00,Buncombe County,1030,662,6982,7644,199690,12929,31,23,36,59,-153,48,2021,10
2021-10-31 00:00:00,Davie County,62,29,588,617,39727,3298,3,0,8,8,29,21,2021,10
2021-10-31 00:00:00,Greene County,6,3,122,125,15067,1251,1,0,-1,-1,-36,13,2021,10
2021-10-31 00:00:00,Johnston County,285,178,2408,2586,164719,10522,15,-6,36,30,480,30,2021,10
2021-10-31 00:00:00,Pender County,70,57,830,887,52058,3861,2,2,13,15,268,42,2021,10
2021-10-31 00:00:00,Robeson County,30,21,620,641,92941,5125,1,3,6,9,441,27,2021,10
2021-10-31 00:00:00,Rutherford County,36,37,627,664,56129,4262,0,0,5,5,159,-2,2021,10
2021-10-31 00:00:00,Stokes County,21,28,441,469,44759,3366,-1,1,8,9,35,11,2021,10
2021-10-31 00:00:00,Tyrrell County,,2,25,27,2842,315,,0,0,0,4,2,2021,10
2021-10-31 00:00:00,Warren County,16,15,144,159,16821,1075,0,1,8,9,5,-2,2021,10
2021-10-31 00:00:00,Wayne County,73,43,899,942,92462,5029,5,-1,-3,-4,-29,-21,2021,10
2018-12-31 00:00:00,Buncombe County,359,381,5681,6062,195478,11680,15,8,-5,3,-256,-162,2018,12
2018-12-31 00:00:00,Craven County,28,39,1030,1069,75031,3511,1,2,1,3,353,4,2018,12
2018-12-31 00:00:00,Cumberland County,63,146,2466,2612,207463,8409,2,5,-3,2,-360,232,2018,12
2018-12-31 00:00:00,Currituck County,6,7,252,259,22831,2090,1,1,-1,0,-58,10,2018,12
2018-12-31 00:00:00,Granville County,13,30,455,485,46064,2441,1,0,2,2,137,11,2018,12
2018-12-31 00:00:00,Jackson County,13,33,384,417,28875,2424,2,-1,4,3,5,3,2018,12
2018-12-31 00:00:00,Johnston County,51,121,1746,1867,147103,8598,0,1,14,15,413,6,2018,12
2018-12-31 00:00:00,Nash County,18,18,578,596,73711,5058,6,0,-2,-2,278,-2,2018,12
2018-12-31 00:00:00,Onslow County,26,74,1448,1522,122764,6366,2,1,11,12,154,67,2018,12
2018-12-31 00:00:00,Orange County,421,356,4819,5175,88798,3715,45,7,37,44,188,7,2018,12
2018-12-31 00:00:00,Stanly County,11,24,342,366,50567,4240,0,-1,2,1,229,-18,2018,12
2018-12-31 00:00:00,Wayne County,15,31,707,738,86023,4595,-1,1,-2,-1,235,-1,2018,12
2021-03-31 00:00:00,Cleveland County,35,23,689,712,83147,5372,1,2,23,25,1486,81,2021,03
2021-03-31 00:00:00,Columbus County,4,8,274,282,43001,2973,0,0,3,3,669,21,2021,03
2021-03-31 00:00:00,Craven County,64,58,1151,1209,78431,4555,3,4,7,11,914,23,2021,03
2021-03-31 00:00:00,Dare County,61,48,592,640,34897,2624,6,-2,3,1,377,11,2021,03
2021-03-31 00:00:00,Gates County,5,5,73,78,9909,834,2,1,-2,-1,76,9,2021,03
2021-03-31 00:00:00,Guilford County,737,386,7452,7838,360631,20108,30,3,149,152,4893,246,2021,03
2021-03-31 00:00:00,Lee County,42,43,692,735,46914,2902,-2,3,9,12,515,37,2021,03
2021-03-31 00:00:00,Lenoir County,25,17,358,375,42686,3251,-1,1,13,14,593,36,2021,03
2021-03-31 00:00:00,Macon County,35,31,389,420,32144,2788,-1,0,6,6,389,8,2021,03
2021-03-31 00:00:00,Stokes County,11,18,407,425,44284,3251,-1,-1,11,10,425,67,2021,03
2021-03-31 00:00:00,Washington County,2,3,60,63,9346,662,0,0,0,0,133,4,2021,03
2020-06-01 00:00:00,Alamance County,120,104,1812,1916,128029,6816,-3,1,2,3,-603,-24,2020,06
2020-06-01 00:00:00,Alleghany County,4,3,94,97,10581,1273,0,0,2,2,-22,8,2020,06
2020-06-01 00:00:00,Currituck County,16,9,298,307,24109,2241,1,0,-1,-1,-9,-20,2020,06
2020-06-01 00:00:00,Iredell County,191,125,1942,2067,146336,10025,-3,-2,-15,-17,-886,-74,2020,06
2020-06-01 00:00:00,Madison County,20,19,267,286,20220,1927,2,0,-4,-4,-84,22,2020,06
2020-06-01 00:00:00,Northampton County,2,,102,102,16523,1309,0,,0,0,-43,7,2020,06
2020-06-01 00:00:00,Rockingham County,22,38,622,660,77241,4773,0,1,-1,0,-377,16,2020,06
2020-06-01 00:00:00,Sampson County,9,10,277,287,52651,4366,0,-2,-9,-11,-460,-10,2020,06
2020-06-01 00:00:00,Stokes County,5,16,366,382,43599,3179,0,0,-7,-7,-201,9,2020,06
2020-06-01 00:00:00,Wayne County,31,33,771,804,88714,4875,0,-1,4,3,-399,-23,2020,06
2020-02-29 00:00:00,Avery County,9,3,117,120,15645,1570,-1,0,1,1,-25,-7,2020,02
2020-02-29 00:00:00,Currituck County,12,10,305,315,24492,2289,0,0,-2,-2,103,-2,2020,02
2020-02-29 00:00:00,Davidson County,42,82,1279,1361,140486,18560,2,-1,16,15,41,-688,2020,02
2020-02-29 00:00:00,Guilford County,523,355,7077,7432,361152,20357,5,-3,-2,-5,347,-330,2020,02
2020-02-29 00:00:00,Hertford County,1,2,89,91,16974,1309,0,0,1,1,0,-61,2020,02
2020-02-29 00:00:00,McDowell County,18,20,365,385,39941,2504,0,-1,6,5,48,1,2020,02
2020-02-29 00:00:00,Person County,14,14,338,352,37339,2539,1,1,3,4,14,-21,2020,02
2020-02-29 00:00:00,Richmond County,12,7,205,212,35097,1751,0,2,0,2,-12,10,2020,02
2020-02-29 00:00:00,Swain County,4,6,166,172,13669,1381,0,-1,6,5,-46,18,2020,02
2020-02-29 00:00:00,Yadkin County,7,13,255,268,36826,3090,1,2,0,2,66,-14,2020,02
2020-04-01 00:00:00,Avery County,10,3,117,120,15505,1588,1,0,-3,-3,-204,18,2020,04
2020-04-01 00:00:00,Bertie County,1,2,91,93,15854,1191,0,0,4,4,-167,-6,2020,04
2020-04-01 00:00:00,Columbus County,1,6,265,271,42722,2955,0,0,-1,-1,-662,-45,2020,04
2020-04-01 00:00:00,Hertford County,1,2,90,92,16725,1282,0,0,-2,-2,-310,-19,2020,04
2020-04-01 00:00:00,Lincoln County,66,64,800,864,72678,5206,3,2,-7,-5,-814,-56,2020,04
2020-04-01 00:00:00,Madison County,18,18,275,293,20481,1906,0,1,-11,-10,-481,-31,2020,04
2020-04-01 00:00:00,Pender County,22,35,663,698,50045,3418,5,0,-15,-15,-577,-22,2020,04
2020-04-01 00:00:00,Richmond County,12,8,216,224,34550,1761,0,1,3,4,-637,-2,2020,04
2020-04-01 00:00:00,Stokes County,6,16,376,392,44021,3185,0,-1,2,1,-508,-11,2020,04
2020-04-01 00:00:00,Wayne County,31,35,767,802,89323,4924,0,0,-16,-16,-1684,-50,2020,04
2021-01-31 00:00:00,Anson County,2,1,88,89,18655,1483,0,0,-2,-2,-76,-1,2021,01
2021-01-31 00:00:00,Currituck County,25,13,314,327,24762,2355,2,0,3,3,96,40,2021,01
2021-01-31 00:00:00,Edgecombe County,17,11,221,232,36381,1605,0,0,5,5,149,-3,2021,01
2021-01-31 00:00:00,Greene County,4,1,116,117,14848,1132,0,0,-2,-2,118,33,2021,01
2021-01-31 00:00:00,Jones County,2,4,51,55,8305,656,0,0,2,2,55,-1,2021,01
2021-01-31 00:00:00,Montgomery County,17,11,209,220,22869,1663,2,0,4,4,68,-3,2021,01
2021-01-31 00:00:00,Northampton County,4,1,99,100,16603,1350,0,,-4,-3,30,-9,2021,01
2021-01-31 00:00:00,Sampson County,7,10,286,296,53220,4634,-1,-1,-5,-6,231,26,2021,01
2021-01-31 00:00:00,Washington County,2,3,60,63,9204,653,0,0,1,1,16,13,2021,01
2019-02-01 00:00:00,Alexander County,5,15,293,308,33449,2509,0,-1,7,6,108,10,2019,02
2019-02-01 00:00:00,Alleghany County,2,4,91,95,10557,1241,0,0,3,3,64,3,2019,02
2019-02-01 00:00:00,Bertie County,1,1,80,81,15642,1174,0,0,3,3,101,9,2019,02
2019-02-01 00:00:00,Bladen County,4,4,153,157,26715,1854,0,0,3,3,179,11,2019,02
2019-02-01 00:00:00,Buncombe County,388,383,5764,6147,196436,11743,9,5,41,46,574,17,2019,02
2019-02-01 00:00:00,Cleveland County,12,21,571,592,78426,4871,1,1,5,6,621,-4,2019,02
2019-02-01 00:00:00,Cumberland County,78,151,2476,2627,209336,8500,4,8,4,12,874,13,2019,02
2019-02-01 00:00:00,Gaston County,79,90,1631,1721,157680,7424,4,1,18,19,681,34,2019,02
2019-02-01 00:00:00,Gates County,2,3,62,65,9867,779,0,0,-4,-4,21,13,2019,02
2019-02-01 00:00:00,Granville County,19,31,474,505,46748,2466,2,1,9,10,279,16,2019,02
2019-02-01 00:00:00,Hertford County,,2,84,86,16657,1358,,0,1,1,21,-6,2019,02
2019-02-01 00:00:00,Lee County,17,20,608,628,46219,2648,0,0,1,1,216,-5,2019,02
2019-02-01 00:00:00,Mitchell County,4,7,124,131,14327,1100,0,0,-5,-5,20,2,2019,02
2019-02-01 00:00:00,Person County,9,10,324,334,36412,2260,0,0,-5,-5,173,26,2019,02
2019-02-01 00:00:00,Swain County,3,6,149,155,13572,1281,0,0,1,1,25,28,2019,02
2019-02-01 00:00:00,Tyrrell County,1,1,26,27,2677,269,0,0,1,1,7,-5,2019,02
2019-02-01 00:00:00,Wilkes County,9,11,519,530,60843,4592,0,0,0,0,377,10,2019,02
2020-01-31 00:00:00,Alexander County,8,24,296,320,34217,2744,0,2,-1,1,211,11,2020,01
2020-01-31 00:00:00,Ashe County,8,13,213,226,25570,2476,-1,0,2,2,111,29,2020,01
2020-01-31 00:00:00,Columbus County,1,6,257,263,43289,3014,0,0,4,4,251,20,2020,01
2020-01-31 00:00:00,Cumberland County,133,166,2559,2725,213028,9009,12,-2,21,19,994,76,2020,01
2020-01-31 00:00:00,Dare County,36,39,547,586,34287,2508,5,3,14,17,303,27,2020,01
2020-01-31 00:00:00,Durham County,782,519,7276,7795,199167,6114,54,7,105,112,1563,51,2020,01
2020-01-31 00:00:00,Harnett County,50,70,1054,1124,93125,5622,3,1,8,9,750,91,2020,01
2020-01-31 00:00:00,Hoke County,11,19,386,405,38122,2033,0,-1,4,3,338,0,2020,01
2020-01-31 00:00:00,Jackson County,13,31,441,472,29991,2600,-1,0,9,9,195,56,2020,01
2020-01-31 00:00:00,Madison County,16,17,285,302,21047,1951,2,0,-8,-8,162,32,2020,01
2020-01-31 00:00:00,Nash County,25,30,608,638,77188,5259,1,2,2,4,310,28,2020,01
2020-01-31 00:00:00,Pasquotank County,11,19,296,315,29745,1870,1,0,2,2,207,8,2020,01
2020-01-31 00:00:00,Pender County,14,35,672,707,50485,3459,-1,1,6,7,408,26,2020,01
2020-01-31 00:00:00,Robeson County,9,10,519,529,89336,4506,1,0,3,3,594,42,2020,01
2020-01-31 00:00:00,Scotland County,2,7,176,183,24313,915,0,0,-2,-2,70,17,2020,01
2020-01-31 00:00:00,Warren County,11,10,113,123,16721,922,0,0,-1,-1,93,-3,2020,01
2020-01-31 00:00:00,Wilson County,20,23,506,529,61960,4023,2,0,10,10,261,-26,2020,01
2019-01-01 00:00:00,Ashe County,10,11,188,199,25033,2365,2,1,4,5,65,18,2019,01
2019-01-01 00:00:00,Avery County,10,4,109,113,15282,1541,0,0,2,2,134,3,2019,01
2019-01-01 00:00:00,Burke County,23,31,645,676,70726,4156,1,2,10,12,585,31,2019,01
2019-01-01 00:00:00,Cherokee County,3,20,204,224,24327,1830,0,1,-5,-4,92,12,2019,01
2019-01-01 00:00:00,Cumberland County,74,143,2472,2615,208462,8487,11,-3,6,3,999,78,2019,01
2019-01-01 00:00:00,Currituck County,6,7,258,265,22959,2109,0,0,6,6,128,19,2019,01
2019-01-01 00:00:00,Edgecombe County,3,8,185,193,34837,1556,0,1,5,6,286,-1,2019,01
2019-01-01 00:00:00,Guilford County,321,305,6781,7086,360348,19902,23,5,38,43,380,129,2019,01
2019-01-01 00:00:00,Halifax County,5,8,246,254,41825,2007,1,0,8,8,86,14,2019,01
2019-01-01 00:00:00,Harnett County,28,59,945,1004,87483,5278,3,2,-4,-2,953,59,2019,01
2019-01-01 00:00:00,Hoke County,8,17,360,377,36960,1893,0,-1,-1,-2,341,32,2019,01
2019-01-01 00:00:00,Montgomery County,5,9,186,195,22205,1559,1,1,-1,0,110,10,2019,01
2019-01-01 00:00:00,Pitt County,60,65,1479,1544,106144,4918,5,5,-1,4,963,38,2019,01
2019-01-01 00:00:00,Rowan County,33,72,1085,1157,110699,9309,1,2,-3,-1,501,192,2019,01
2019-01-01 00:00:00,Warren County,11,9,113,122,16265,888,3,0,2,2,72,1,2019,01
2019-01-01 00:00:00,Wayne County,19,29,711,740,86623,4645,4,-2,4,2,600,50,2019,01
2019-05-01 00:00:00,Anson County,3,1,91,92,19070,1466,0,0,-2,-2,46,7,2019,05
2019-05-01 00:00:00,Avery County,12,4,113,117,15664,1560,0,0,1,1,108,6,2019,05
2019-05-01 00:00:00,Bladen County,4,3,166,169,27201,1873,0,0,6,6,148,8,2019,05
2019-05-01 00:00:00,Caswell County,2,6,151,157,20983,1258,0,0,0,0,18,0,2019,05
2019-05-01 00:00:00,Catawba County,70,91,1536,1627,135163,9280,3,1,9,10,522,44,2019,05
2019-05-01 00:00:00,Gates County,3,4,65,69,10007,801,1,0,-2,-2,-14,12,2019,05
2019-05-01 00:00:00,Guilford County,375,321,6875,7196,359896,20376,16,8,49,57,26,87,2019,05
2019-05-01 00:00:00,Hertford County,1,2,82,84,16869,1363,0,0,2,2,-36,3,2019,05
2019-05-01 00:00:00,Hoke County,9,18,372,390,37812,1930,1,-2,2,0,179,16,2019,05
2019-05-01 00:00:00,Hyde County,5,,21,21,3723,509,0,,-1,-1,0,-4,2019,05
2019-05-01 00:00:00,Lincoln County,41,56,775,831,71833,5023,3,1,11,12,205,45,2019,05
2019-05-01 00:00:00,McDowell County,10,18,322,340,39633,2481,2,0,1,1,127,14,2019,05
2019-05-01 00:00:00,Mecklenburg County,1373,1061,14479,15540,723343,30894,65,14,175,189,4618,180,2019,05
2019-05-01 00:00:00,Perquimans County,2,6,133,139,11185,907,0,1,3,4,-18,3,2019,05
2019-05-01 00:00:00,Swain County,3,6,155,161,13689,1303,0,0,3,3,52,2,2019,05
2019-05-01 00:00:00,Yadkin County,3,11,246,257,36652,3054,0,-1,8,7,122,11,2019,05
2021-07-31 00:00:00,Buncombe County,939,608,6836,7444,200584,12781,42,26,21,47,-229,62,2021,07
2021-07-31 00:00:00,Chowan County,18,9,145,154,11862,977,3,1,3,4,-1,-7,2021,07
2021-07-31 00:00:00,Davidson County,113,89,1516,1605,141567,20147,9,0,33,33,104,245,2021,07
2021-07-31 00:00:00,Davie County,53,30,556,586,39719,3249,5,0,14,14,58,-2,2021,07
2021-07-31 00:00:00,Franklin County,65,56,771,827,55166,3614,7,4,5,9,240,29,2021,07
2021-07-31 00:00:00,Guilford County,863,460,7793,8253,364597,20716,50,10,73,83,-446,156,2021,07
2021-07-31 00:00:00,Macon County,51,35,407,442,32508,2864,6,0,2,2,26,14,2021,07
2021-07-31 00:00:00,Mecklenburg County,3476,1374,15609,16983,728555,35413,141,41,195,236,66,311,2021,07
2021-07-31 00:00:00,Pitt County,152,103,1799,1902,116037,5491,8,0,-4,-4,-225,32,2021,07
2021-07-31 00:00:00,Robeson County,28,16,621,637,92476,4979,3,1,31,32,-99,84,2021,07
2021-07-31 00:00:00,Rowan County,98,98,1315,1413,115325,10260,7,-1,20,19,132,6,2021,07
2021-07-31 00:00:00,Stanly County,29,36,419,455,54372,4730,0,-2,1,-1,35,6,2021,07
2021-07-31 00:00:00,Union County,685,259,3024,3283,183351,13128,23,10,65,75,203,38,2021,07
2021-07-31 00:00:00,Warren County,16,16,135,151,16850,1062,0,0,-1,-1,-25,5,2021,07
2021-07-31 00:00:00,Wayne County,59,40,886,926,92481,5011,-3,2,9,11,-144,-35,2021,07
2021-05-31 00:00:00,Caldwell County,49,45,672,717,72576,5061,5,-1,6,5,80,43,2021,05
2021-05-31 00:00:00,Carteret County,92,58,866,924,59684,4147,5,4,5,9,179,23,2021,05
2021-05-31 00:00:00,Cherokee County,13,25,249,274,25664,2043,0,2,10,12,33,-1,2021,05
2021-05-31 00:00:00,Davie County,48,25,536,561,39595,3272,4,3,7,10,-27,27,2021,05
2021-05-31 00:00:00,Durham County,1141,595,7917,8512,199840,6412,40,25,76,101,1050,77,2021,05
2021-05-31 00:00:00,Gaston County,203,109,1873,1982,163672,9109,9,4,17,21,978,27,2021,05
2021-05-31 00:00:00,Halifax County,19,7,314,321,43439,2117,0,-1,9,8,-21,15,2021,05
2021-05-31 00:00:00,Hyde County,4,2,28,30,3558,491,0,0,1,1,11,-4,2021,05
2021-05-31 00:00:00,Iredell County,307,162,2186,2348,152375,10692,17,18,43,61,705,116,2021,05
2021-05-31 00:00:00,Jackson County,29,47,470,517,30174,2706,1,3,10,13,22,40,2021,05
2021-05-31 00:00:00,Onslow County,109,104,1799,1903,129460,7361,7,3,30,33,515,37,2021,05
2021-05-31 00:00:00,Pamlico County,12,14,151,165,11017,923,1,2,-2,0,52,7,2021,05
2021-05-31 00:00:00,Perquimans County,5,12,143,155,11515,966,2,0,-4,-4,35,-2,2021,05
2021-05-31 00:00:00,Rowan County,86,92,1278,1370,114980,10186,-3,3,18,21,439,31,2021,05
2021-05-31 00:00:00,Warren County,15,15,135,150,16902,1056,1,2,5,7,47,4,2021,05
2021-11-30 00:00:00,Ashe County,19,16,285,301,25773,2593,1,1,4,5,-20,0,2021,11
2021-11-30 00:00:00,Avery County,16,4,164,168,15915,1690,1,0,3,3,-53,3,2021,11
2021-11-30 00:00:00,Brunswick County,250,167,2489,2656,125107,5660,9,4,14,18,118,0,2021,11
2021-11-30 00:00:00,Buncombe County,1058,695,7034,7729,198579,12961,28,33,52,85,-1111,32,2021,11
2021-11-30 00:00:00,Carteret County,114,66,927,993,60310,4249,2,1,6,7,-20,28,2021,11
2021-11-30 00:00:00,Caswell County,7,12,206,218,21256,1471,0,1,-1,0,-59,-1,2021,11
2021-11-30 00:00:00,Chowan County,16,13,151,164,11884,972,0,1,4,5,-9,1,2021,11
2021-11-30 00:00:00,Forsyth County,565,373,5547,5920,270632,14630,10,8,31,39,-372,31,2021,11
2021-11-30 00:00:00,Hertford County,7,5,105,110,17275,1395,1,0,6,6,-61,2,2021,11
2021-11-30 00:00:00,Jones County,2,3,56,59,8453,734,0,0,0,0,-8,9,2021,11
2021-11-30 00:00:00,Lincoln County,148,81,951,1032,74962,5841,8,-4,4,0,118,17,2021,11
2021-11-30 00:00:00,Orange County,1109,529,5706,6235,90970,4027,23,8,46,54,-111,5,2021,11
2021-11-30 00:00:00,Sampson County,14,16,341,357,54313,4900,1,0,5,5,-140,-5,2021,11
2021-11-30 00:00:00,Stokes County,26,28,441,469,44713,3380,5,0,0,0,-46,14,2021,11
2021-11-30 00:00:00,Wilkes County,27,23,703,726,63361,5018,0,1,8,9,-92,-9,2021,11
2021-04-30 00:00:00,Alamance County,179,125,1991,2116,132597,7273,10,5,31,36,800,16,2021,04
2021-04-30 00:00:00,Caldwell County,44,46,666,712,72496,5018,-3,1,27,28,298,-4,2021,04
2021-04-30 00:00:00,Craven County,68,63,1166,1229,78962,4554,4,5,15,20,526,-1,2021,04
2021-04-30 00:00:00,Franklin County,55,49,722,771,54755,3533,3,1,8,9,540,13,2021,04
2021-04-30 00:00:00,Granville County,49,36,598,634,49701,2703,4,1,6,7,361,20,2021,04
2021-04-30 00:00:00,Hertford County,4,4,96,100,17287,1374,1,0,-2,-2,188,12,2021,04
2021-04-30 00:00:00,Jackson County,28,44,460,504,30152,2666,3,3,6,9,159,9,2021,04
2021-04-30 00:00:00,Johnston County,205,159,2167,2326,161701,10146,28,0,27,27,1269,64,2021,04
2021-04-30 00:00:00,Jones County,2,5,48,53,8434,664,0,1,-3,-2,45,7,2021,04
2021-04-30 00:00:00,Montgomery County,19,9,220,229,23229,1717,0,1,5,6,138,13,2021,04
2021-04-30 00:00:00,New Hanover County,460,206,3460,3666,157532,7369,31,3,47,50,816,8,2021,04
2021-04-30 00:00:00,Pitt County,137,87,1751,1838,115970,5408,4,5,28,33,832,51,2021,04
2021-04-30 00:00:00,Rutherford County,29,32,588,620,55821,4120,2,-1,18,17,285,2,2021,04
2021-04-30 00:00:00,Wilson County,37,28,548,576,62158,4130,5,6,2,8,233,2,2021,04
2022-01-31 00:00:00,Alamance County,267,152,2207,2359,133820,7476,16,1,10,11,96,13,2022,01
2022-01-31 00:00:00,Alexander County,26,23,342,365,34425,2855,1,1,15,16,-49,2,2022,01
2022-01-31 00:00:00,Alleghany County,11,7,112,119,11163,1305,2,-1,-3,-4,-24,-8,2022,01
2022-01-31 00:00:00,Ashe County,19,16,303,319,25748,2629,1,0,5,5,-44,17,2022,01
2022-01-31 00:00:00,Chowan County,14,13,156,169,11842,975,-2,0,-1,-1,-48,2,2022,01
2022-01-31 00:00:00,Cleveland County,59,37,750,787,83797,5540,1,-2,7,5,66,26,2022,01
2022-01-31 00:00:00,Currituck County,53,21,404,425,26127,2537,7,0,15,15,32,1,2022,01
2022-01-31 00:00:00,Dare County,88,62,657,719,35429,2738,5,5,4,9,81,3,2022,01
2022-01-31 00:00:00,Edgecombe County,26,15,265,280,37038,1715,2,0,-1,-1,-77,5,2022,01
2022-01-31 00:00:00,Halifax County,24,10,350,360,43179,2193,1,-1,11,10,-240,-7,2022,01
